SALE.TYPE,SOLD.DATE,PROPERTY.TYPE,PRICE,BEDS,BATHS,SQUARE.FEET,LOT.SIZE,YEAR.BUILT,HOA.MONTH,STATUS,NEXT.OPEN.HOUSE.START.TIME,NEXT.OPEN.HOUSE.END.TIME,URL,SOURCE,MLS.,FAVORITE,INTERESTED,LIST.DATE
PAST SALE,September-18-2017,propertytype:Condo/Co-op,USD311000,1,1.0,1000,NA,1967,733,Sold,NA,NA,http://www.redfin.com/DC/Washington/3001-Veazey-Ter-NW-20008/unit-1421/home/143249170,MRIS,DC10030770,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-21-2017,propertytype:Condo/Co-op,USD380000,1,1.0,561,NA,1909,236,Sold,NA,NA,http://www.redfin.com/DC/Washington/3324-18th-St-NW-20010/unit-11/home/55187912,MRIS,DC10041153,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD206000,1,1.0,599,NA,1925,NA,,NA,NA,http://www.redfin.com/DC/Washington/640-Buchanan-St-NW-20011/unit-202/home/10058268,,,N,Y,NA
PAST SALE,September-6-2017,propertytype:Condo/Co-op,USD545200,2,1.0,1150,NA,1918,559,Sold,NA,NA,http://www.redfin.com/DC/Washington/3426-16th-St-NW-20010/unit-608/home/10011187,MRIS,DC10019724,N,Y,"Friday- Aug 11, 2017"
PAST SALE,September-27-2017,propertytype:Condo/Co-op,USD225950,1,1.0,569,NA,1952,282,Sold,NA,NA,http://www.redfin.com/DC/Washington/700-Jefferson-St-NW-20011/unit-303/home/11745322,MRIS,DC9984912,N,Y,"Friday- Sep 22, 2017"
PAST SALE,September-28-2017,propertytype:Condo/Co-op,USD385000,1,1.0,821,NA,1963,745,Sold,NA,NA,http://www.redfin.com/DC/Washington/2829-Connecticut-Ave-NW-20008/unit-504/home/9989205,MRIS,DC10035177,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,,propertytype:Townhouse,USD710000,2,2.0,1097,620,2002,NA,,NA,NA,http://www.redfin.com/DC/Washington/2380-Champlain-St-NW-20009/unit-302/home/10187665,,,N,Y,NA
PAST SALE,September-12-2017,propertytype:Condo/Co-op,USD425000,2,2.0,1097,NA,1925,347,Sold,NA,NA,http://www.redfin.com/DC/Washington/1300-Taylor-St-NW-20011/unit-2/home/10345243,MRIS,DC10021342,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD221000,1,1.0,420,NA,1965,363,Sold,NA,NA,http://www.redfin.com/DC/Washington/1727-Massachusetts-Ave-NW-20036/unit-518/home/9863344,MRIS,DC10039427,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD165000,1,1.0,940,NA,1960,851,Sold,NA,NA,http://www.redfin.com/DC/Washington/6445-Luzon-Ave-NW-20012/unit-510/home/120119073,MRIS,DC9961391,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD455000,1,1.0,658,NA,2005,418,Sold,NA,NA,http://www.redfin.com/DC/Washington/555-Massachusetts-Ave-NW-20001/unit-410/home/22654337,MRIS,DC10016764,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-7-2017,propertytype:Condo/Co-op,USD240000,1,1.0,726,NA,1965,750,Sold,NA,NA,http://www.redfin.com/DC/Washington/1435-4th-St-SW-20024/unit-B515/home/9882964,MRIS,DC10020174,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD242900,0,1.0,565,NA,1966,576,Sold,NA,NA,http://www.redfin.com/DC/Washington/520-N-St-SW-20024/unit-S-112/home/40119246,MRIS,DC9995224,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD160000,2,1.0,1100,3113,1953,NA,Sold,NA,NA,http://www.redfin.com/MD/Oxon-Hill/4911-Winthrop-St-20745/home/10799282,MRIS,PG10041618,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD139900,2,1.0,NA,NA,1952,366,Sold,NA,NA,http://www.redfin.com/DC/Washington/2665-Martin-Luther-King-Junior-Ave-SE-20020/unit-201/home/113065882,MRIS,DC9858662,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD277500,1,1.0,500,NA,1946,335,Sold,NA,NA,http://www.redfin.com/DC/Washington/1361-K-St-SE-20003/unit-202/home/9915620,MRIS,DC9950846,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-20-2017,propertytype:Townhouse,USD265000,2,1.5,900,2500,1939,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1917-T-St-SE-20020/home/10150125,MRIS,DC10034642,N,Y,"Friday- Sep 08, 2017"
PAST SALE,,propertytype:Townhouse,USD525000,2,1.5,946,1774,1961,NA,,NA,NA,http://www.redfin.com/DC/Washington/731-3rd-St-SW-20024/unit-410/home/9884946,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD711500,2,2.0,1225,NA,2006,NA,,NA,NA,http://www.redfin.com/DC/Washington/912-F-St-NW-20004/unit-408/home/11746936,,,N,Y,NA
PAST SALE,September-8-2017,propertytype:Townhouse,USD499500,2,3.0,1232,1232,1937,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1617-Lyman-Pl-NE-20002/home/10110819,MRIS,DC9859653,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD217000,1,1.0,541,NA,1965,465,Sold,NA,NA,http://www.redfin.com/DC/Washington/2755-Ordway-St-NW-20008/unit-115/home/10178507,MRIS,DC10022270,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD463500,2,1.0,1001,NA,1942,504,Sold,NA,NA,http://www.redfin.com/DC/Washington/3941-Langley-Ct-NW-20016/unit-F582/home/82087404,MRIS,DC10021978,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD249900,1,1.0,888,NA,1960,762,Sold,NA,NA,http://www.redfin.com/DC/Washington/4201-Cathedral-Ave-NW-20016/unit-206W/home/143729739,MRIS,DC10003996,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD300000,1,1.0,570,NA,1923,490,Sold,NA,NA,http://www.redfin.com/DC/Washington/3407-29th-St-NW-20008/unit-2/home/113767401,MRIS,DC9924717,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-12-2017,propertytype:Condo/Co-op,USD390000,2,1.0,788,NA,1910,351,Sold,NA,NA,http://www.redfin.com/DC/Washington/1438-Meridian-Pl-NW-20010/unit-302/home/10014621,MRIS,DC10035331,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,,propertytype:Townhouse,USD619195,2,3.0,1287,NA,1907,NA,,NA,NA,http://www.redfin.com/DC/Washington/907-Webster-St-NW-20011/unit-3/home/40501941,,,N,Y,NA
PAST SALE,September-8-2017,propertytype:Townhouse,USD230000,1,1.0,719,NA,1982,328,Sold,NA,NA,http://www.redfin.com/DC/Washington/87-Hawthorne-Ct-NE-20017/unit-87/home/10071153,MRIS,DC9988562,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD463500,1,1.0,1001,NA,1942,NA,,NA,NA,http://www.redfin.com/DC/Washington/3941-Langley-Ct-NW-20016/unit-F582/home/9963489,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD248000,1,1.0,597,NA,1958,NA,,NA,NA,http://www.redfin.com/DC/Washington/1031-Michigan-Ave-NE-20017/unit-4/home/10087648,,,N,Y,NA
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD523900,2,2.0,970,NA,1901,111,Sold,NA,NA,http://www.redfin.com/DC/Washington/1201-Kenyon-St-NW-20010/unit-1/home/113884795,MRIS,DC10022285,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD130000,1,1.0,654,NA,1940,364,Sold,NA,NA,http://www.redfin.com/DC/Washington/939-Longfellow-St-NW-20011/unit-5/home/10345477,MRIS,DC9939175,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-6-2017,propertytype:Condo/Co-op,USD510000,2,1.0,850,NA,1909,106,Sold,NA,NA,http://www.redfin.com/DC/Washington/1752-Park-Rd-NW-20010/unit-B/home/10009302,MRIS,DC9995503,N,Y,"Friday- Aug 11, 2017"
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD430000,2,2.0,825,NA,1938,171,Sold,NA,NA,http://www.redfin.com/DC/Washington/4005-7th-St-NE-20017/unit-2/home/81239103,MRIS,DC10019889,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-11-2017,propertytype:Condo/Co-op,USD424000,1,1.0,930,NA,1930,579,Sold,NA,NA,http://www.redfin.com/DC/Washington/4707-Connecticut-Ave-NW-20008/unit-508/home/9981723,MRIS,DC10010250,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-5-2017,propertytype:Townhouse,USD550000,2,2.0,1036,NA,2017,172,Sold,NA,NA,http://www.redfin.com/DC/Washington/711-Jackson-St-NE-20017/unit-4/home/113618816,MRIS,DC9903065,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD170700,0,1.0,363,NA,1967,NA,,NA,NA,http://www.redfin.com/DC/Washington/3000-7th-St-NE-20017/unit-120/home/10076571,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD250000,1,1.0,956,NA,1951,NA,,NA,NA,http://www.redfin.com/DC/Washington/4301-Massachusetts-Ave-NW-20016/unit-600/home/9960690,,,N,Y,NA
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD64050,2,1.0,751,NA,1940,309,Sold,NA,NA,http://www.redfin.com/DC/Washington/3937-S-St-SE-20020/unit-8A/home/11745499,MRIS,DC9980797,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-8-2017,propertytype:Townhouse,USD254900,2,1.0,800,2375,1945,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/256-56th-Pl-NE-20019/home/113158026,MRIS,DC9963528,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-19-2017,propertytype:Condo/Co-op,USD345500,2,1.0,720,NA,2016,252,Sold,NA,NA,http://www.redfin.com/DC/Washington/1710-Gales-St-NE-20002/unit-1/home/112845971,MRIS,DC9834069,N,Y,"Wednesday- Sep 06, 2017"
PAST SALE,September-18-2017,propertytype:Condo/Co-op,USD240000,1,1.0,421,NA,1964,463,Sold,NA,NA,http://www.redfin.com/DC/Washington/1440-N-St-NW-20005/unit-610/home/9871070,MRIS,DC10022548,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-19-2017,propertytype:Single Family Residential,USD206000,2,1.0,464,2600,1926,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4020-Grant-St-NE-20019/home/10119673,MRIS,DC10039660,N,Y,"Wednesday- Sep 06, 2017"
PAST SALE,September-20-2017,propertytype:Condo/Co-op,USD271500,0,1.0,486,NA,1959,324,Sold,NA,NA,http://www.redfin.com/DC/Washington/800-4th-St-SW-20024/unit-N-703/home/143092562,MRIS,DC10023073,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-20-2017,propertytype:Condo/Co-op,USD65000,1,1.0,629,NA,1940,485,Sold,NA,NA,http://www.redfin.com/DC/Washington/2311-Altamont-Pl-SE-20020/unit-1/home/10151177,MRIS,DC10036685,N,Y,"Friday- Sep 08, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD380000,1,1.0,672,NA,2005,NA,,NA,NA,http://www.redfin.com/DC/Washington/355-I-St-SW-20024/unit-214/home/10348532,,,N,Y,NA
PAST SALE,September-22-2017,propertytype:Townhouse,USD489900,2,2.0,1015,NA,1910,259,Sold,NA,NA,http://www.redfin.com/DC/Washington/1014-10th-St-NE-20002/unit-1/home/143214781,MRIS,DC10029103,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Condo/Co-op,USD271000,0,1.0,428,NA,1926,300,Sold,NA,NA,http://www.redfin.com/DC/Washington/1101-L-St-NW-20005/unit-510/home/9876072,MRIS,DC10025087,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD820000,2,2.5,1348,1312,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1508-E-St-SE-20003/home/9919148,MRIS,DC10005574,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-25-2017,propertytype:Condo/Co-op,USD450000,1,1.0,752,NA,2006,359,Sold,NA,NA,http://www.redfin.com/DC/Washington/150-V-St-NW-20001/unit-V309/home/12530641,MRIS,DC10034203,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD1040000,2,2.5,1756,1673,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/510-9th-St-SE-20003/home/9905495,MRIS,DC10066677,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-27-2017,propertytype:Condo/Co-op,USD335000,0,1.0,540,NA,2004,423,Sold,NA,NA,http://www.redfin.com/DC/Washington/631-D-St-NW-20004/unit-638/home/10342615,MRIS,DC10015818,N,Y,"Friday- Sep 22, 2017"
PAST SALE,September-27-2017,propertytype:Townhouse,USD730000,2,2.5,1600,NA,1907,197,Sold,NA,NA,http://www.redfin.com/DC/Washington/136-Quincy-Pl-NE-20002/unit-2/home/44656418,MRIS,DC10051428,N,Y,"Friday- Sep 22, 2017"
PAST SALE,September-26-2017,propertytype:Condo/Co-op,USD341500,0,1.0,473,NA,1986,238,Sold,NA,NA,http://www.redfin.com/DC/Washington/649-C-St-SE-20003/unit-105/home/9900274,MRIS,DC9950483,N,Y,"Wednesday- Sep 20, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD289000,2,1.0,734,NA,1937,325,Sold,NA,NA,http://www.redfin.com/DC/Washington/1300-Childress-St-NE-20002/unit-000003/home/10097885,MRIS,DC10021088,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-28-2017,propertytype:Townhouse,USD203000,2,1.0,800,2064,1945,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4684-A-St-SE-20019/home/10135686,MRIS,DC10046889,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD336000,1,1.0,717,NA,1965,781,Sold,NA,NA,http://www.redfin.com/DC/Washington/1425-4th-St-SW-20024/home/9882906,MRIS,DC10017260,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD279000,2,1.0,827,NA,1967,NA,,NA,NA,http://www.redfin.com/DC/Washington/700-7th-St-SW-20024/unit-813/home/9880665,,,N,Y,NA
PAST SALE,,propertytype:Townhouse,USD640000,2,2.5,1410,1064,1980,NA,,NA,NA,http://www.redfin.com/DC/Washington/1416-E-Capitol-St-SE-20003/unit-1416/home/9917066,,,N,Y,NA
PAST SALE,September-15-2017,propertytype:Townhouse,USD1060000,2,2.0,1805,1517,1890,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1460-T-St-NW-20009/home/10175961,MRIS,DC10027594,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-12-2017,propertytype:Condo/Co-op,USD692000,2,2.0,1100,NA,2007,614,Sold,NA,NA,http://www.redfin.com/DC/Washington/1010-Massachusetts-Ave-NW-20001/unit-202/home/12533459,MRIS,DC10033027,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD549900,2,1.0,780,835,1918,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1611-Massachusetts-Ave-SE-20003/home/9920361,MRIS,DC10002599,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-18-2017,propertytype:Single Family Residential,USD325000,2,2.0,1248,1782,1944,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4513-Eads-Pl-NE-20019/home/10122912,MRIS,DC10028280,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-28-2017,propertytype:Condo/Co-op,USD642000,2,2.0,937,NA,2004,583,Sold,NA,NA,http://www.redfin.com/DC/Washington/1111-11th-St-NW-20001/unit-901/home/10342074,MRIS,DC9945592,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-7-2017,propertytype:Townhouse,USD490000,2,1.0,805,NA,1938,210,Sold,NA,NA,http://www.redfin.com/DC/Washington/3924-W-St-NW-20007/unit-2/home/142957083,MRIS,DC10011078,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,September-13-2017,propertytype:Condo/Co-op,USD220000,0,1.0,440,NA,1960,370,Sold,NA,NA,http://www.redfin.com/DC/Washington/4000-Tunlaw-Rd-NW-20007/unit-804/home/9959575,MRIS,DC10027625,N,Y,"Friday- Aug 25, 2017"
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD377000,1,1.5,863,NA,1942,435,Sold,NA,NA,http://www.redfin.com/DC/Washington/3680-38th-St-NW-20016/unit-A241/home/142415276,MRIS,DC10004451,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-22-2017,propertytype:Single Family Residential,USD825000,2,1.5,1937,2970,1934,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4849-Brandywine-St-NW-20016/home/9946121,MRIS,DC10034363,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD299000,1,1.0,726,NA,1957,NA,,NA,NA,http://www.redfin.com/DC/Washington/5410-Connecticut-Ave-NW-20015/unit-516/home/9969653,,,N,Y,NA
PAST SALE,September-11-2017,propertytype:Condo/Co-op,USD370000,1,1.0,629,NA,2010,369,Sold,NA,NA,http://www.redfin.com/DC/Washington/5201-Wisconsin-Ave-20015/unit-213/home/40501593,MRIS,DC10016828,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-22-2017,propertytype:Condo/Co-op,USD324900,1,1.0,774,NA,1959,560,Sold,NA,NA,http://www.redfin.com/DC/Washington/2725-39th-St-NW-20007/unit-307/home/11747261,MRIS,DC10030164,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD249000,1,1.0,600,NA,1942,282,Sold,NA,NA,http://www.redfin.com/DC/Washington/2339-40th-Pl-NW-20007/unit-002/home/81949110,MRIS,DC10035731,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD377000,1,1.5,863,NA,1942,NA,,NA,NA,http://www.redfin.com/DC/Washington/3680-38th-St-NW-20016/unit-A241/home/9968154,,,N,Y,NA
PAST SALE,September-13-2017,propertytype:Condo/Co-op,USD529000,2,2.0,1261,NA,1942,635,Sold,NA,NA,http://www.redfin.com/DC/Washington/3831-Rodman-St-NW-20016/unit-A25/home/9968352,MRIS,DC10021368,N,Y,"Friday- Aug 25, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD282000,1,1.0,798,NA,1957,635,Sold,NA,NA,http://www.redfin.com/DC/Washington/5410-Connecticut-Ave-NW-20015/unit-914/home/9969823,MRIS,DC9965459,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-22-2017,propertytype:Condo/Co-op,USD449900,2,1.0,650,NA,1925,298,Sold,NA,NA,http://www.redfin.com/DC/Washington/2535-13th-St-NW-20009/unit-102/home/10349666,MRIS,DC10011824,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-7-2017,propertytype:Condo/Co-op,USD298970,0,1.0,410,NA,1962,434,Sold,NA,NA,http://www.redfin.com/DC/Washington/1601-18th-St-NW-20009/unit-518/home/9860921,MRIS,DC9927229,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,September-22-2017,propertytype:Condo/Co-op,USD339500,1,1.0,485,NA,1962,511,Sold,NA,NA,http://www.redfin.com/DC/Washington/1601-18th-St-NW-20009/unit-201/home/9860745,MRIS,DC9972099,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD681000,2,1.5,1191,NA,1980,409,Sold,NA,NA,http://www.redfin.com/DC/Washington/1688-Euclid-St-NW-20009/unit-B/home/10005991,MRIS,DC10034967,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Condo/Co-op,USD292000,1,1.0,506,NA,1966,645,Sold,NA,NA,http://www.redfin.com/DC/Washington/1260-21st-St-NW-20036/unit-906/home/9052421,MRIS,DC9997797,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-27-2017,propertytype:Condo/Co-op,USD360000,1,1.0,540,NA,1915,168,Sold,NA,NA,http://www.redfin.com/DC/Washington/2032-15th-St-NW-20009/unit-7/home/9867557,MRIS,DC9998556,N,Y,"Friday- Sep 22, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD699000,2,2.5,1100,NA,1985,841,Sold,NA,NA,http://www.redfin.com/DC/Washington/1099-22nd-St-NW-20037/unit-403/home/9053910,MRIS,DC10038758,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD660235,2,2.0,1404,NA,2006,305,Sold,NA,NA,http://www.redfin.com/DC/Washington/3240-Hiatt-Pl-NW-20010/unit-5/home/113011921,MRIS,DC9854134,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD254000,0,1.0,505,NA,1960,548,Sold,NA,NA,http://www.redfin.com/DC/Washington/2030-F-St-NW-20006/unit-1004/home/9058675,MRIS,DC10043845,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-28-2017,propertytype:Condo/Co-op,USD387000,1,1.0,667,NA,1920,580,Sold,NA,NA,http://www.redfin.com/DC/Washington/1701-16th-St-NW-20009/unit-209/home/25692169,MRIS,DC10023638,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD274000,0,1.0,504,NA,1963,435,Sold,NA,NA,http://www.redfin.com/DC/Washington/1330-New-Hampshire-Ave-NW-20036/unit-521/home/9057027,MRIS,DC10023167,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-13-2017,propertytype:Condo/Co-op,USD205000,1,1.0,628,NA,1940,364,Sold,NA,NA,http://www.redfin.com/DC/Washington/939-Longfellow-St-NW-20011/unit-208/home/10345506,MRIS,DC10001308,N,Y,"Friday- Aug 25, 2017"
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD695000,1,1.5,987,NA,2006,544,Sold,NA,NA,http://www.redfin.com/DC/Washington/1401-Q-St-NW-20009/unit-101/home/11745938,MRIS,DC10027593,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD340000,1,1.5,750,NA,2000,NA,,NA,NA,http://www.redfin.com/DC/Washington/6827-4th-St-NW-20012/unit-210/home/10184590,,,N,Y,NA
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD4550000,2,2.5,1264,NA,2005,580,Sold,NA,NA,http://www.redfin.com/DC/Washington/343-Cedar-St-NW-20012/unit-103/home/10349836,MRIS,DC10023576,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD335000,1,1.0,609,NA,1926,343,Sold,NA,NA,http://www.redfin.com/DC/Washington/4800-Georgia-Ave-NW-20011/unit-403/home/53448699,MRIS,DC10000768,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-18-2017,propertytype:Condo/Co-op,USD305000,1,1.0,605,NA,1954,300,Sold,NA,NA,http://www.redfin.com/DC/Washington/2004-3rd-St-NE-20002/unit-103/home/12529985,MRIS,DC10028918,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-6-2017,propertytype:Townhouse,USD168000,2,1.5,800,1550,1945,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/6132-Banks-Pl-NE-20019/home/10131920,MRIS,DC9955089,N,Y,"Friday- Aug 11, 2017"
PAST SALE,September-8-2017,propertytype:Single Family Residential,USD150000,2,1.0,768,4515,1920,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5722-Foote-St-NE-20019/home/10129366,MRIS,DC9984739,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD837400,2,2.0,1175,NA,2008,NA,,NA,NA,http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2008/home/16898366,,,N,Y,NA
PAST SALE,September-18-2017,propertytype:Condo/Co-op,USD289000,1,1.0,648,NA,1940,398,Sold,NA,NA,http://www.redfin.com/DC/Washington/3925-Davis-Pl-NW-20007/unit-104/home/10186739,MRIS,DC10002148,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-26-2017,propertytype:Condo/Co-op,USD692500,2,2.5,1662,NA,1966,1807,Sold,NA,NA,http://www.redfin.com/DC/Washington/2801-New-Mexico-Ave-NW-20007/unit-601/home/9964296,MRIS,DC10066568,N,Y,"Wednesday- Sep 20, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD504000,1,1.0,768,NA,1900,500,Sold,NA,NA,http://www.redfin.com/DC/Washington/1625-15th-St-NW-20009/unit-2/home/9870224,MRIS,DC10048760,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD384000,2,1.0,557,NA,1955,297,Sold,NA,NA,http://www.redfin.com/DC/Washington/327-10th-St-SE-20003/unit-4/home/9905224,MRIS,DC10002057,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD762000,2,2.0,947,NA,2008,725,Sold,NA,NA,http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2001/home/16898372,MRIS,AR9996535,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD331000,1,1.0,700,NA,1962,671,Sold,NA,NA,http://www.redfin.com/DC/Washington/922-24th-St-NW-20037/unit-121/home/9044740,MRIS,DC10040087,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-8-2017,propertytype:Townhouse,USD345000,2,2.0,884,1906,1950,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4502-Texas-Ave-SE-20019/home/10141111,MRIS,DC9999203,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD200000,2,1.5,832,1671,1940,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3354-Baker-St-NE-20019/home/10116331,MRIS,DC10033090,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD85000,2,1.0,673,NA,1939,330,Sold,NA,NA,http://www.redfin.com/DC/Washington/4210-Benning-Rd-NE-20019/unit-3/home/10346002,MRIS,DC10010661,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-26-2017,propertytype:Townhouse,USD330000,2,2.0,832,2173,1950,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4341-F-St-SE-20019/home/10139907,MRIS,DC10036673,N,Y,"Wednesday- Sep 20, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD1490,1,1.0,700,NA,1950,900,Sold,NA,NA,http://www.redfin.com/DC/Washington/2711-Q-St-SE-20020/unit-203/home/102651540,MRIS,DC9896992,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD620000,2,1.5,980,1088,1915,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/237-14th-Pl-NE-20002/home/9916546,MRIS,DC10026073,N,Y,"Tuesday- Aug 29, 2017"
