SALE.TYPE,SOLD.DATE,PROPERTY.TYPE,PRICE,BEDS,BATHS,SQUARE.FEET,LOT.SIZE,YEAR.BUILT,HOA.MONTH,STATUS,NEXT.OPEN.HOUSE.START.TIME,NEXT.OPEN.HOUSE.END.TIME,URL,SOURCE,MLS.,FAVORITE,INTERESTED,LIST.DATE
PAST SALE,September-8-2017,propertytype:Single Family Residential,USD599900,4,2.5,1660,3677,1930,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/607-Oglethorpe-St-NW-20011/home/10056070,MRIS,DC10001106,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,,propertytype:Single Family Residential,USD350000,3,1.5,1169,3879,1928,NA,,NA,NA,http://www.redfin.com/DC/Washington/207-Underwood-St-NW-20012/home/10067225,,,N,Y,NA
PAST SALE,September-13-2017,propertytype:Townhouse,USD1051000,4,3.5,1555,2000,1916,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1822-Kenyon-St-NW-20010/home/10008078,MRIS,DC10030058,N,Y,"Friday- Aug 25, 2017"
PAST SALE,,propertytype:Single Family Residential,USD620000,3,1.0,1434,2700,1912,NA,,NA,NA,http://www.redfin.com/DC/Washington/5422-8th-St-NW-20011/unit-B/home/10039581,,,N,Y,NA
PAST SALE,September-11-2017,propertytype:Townhouse,USD460000,3,1.5,1112,1742,1926,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4616-4th-St-NW-20011/home/10060406,MRIS,DC10013371,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-21-2017,propertytype:Single Family Residential,USD400000,4,2.0,816,3000,1964,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1404-42nd-Pl-SE-20020/home/10138176,MRIS,DC10016574,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD3000000,3,3.5,3460,NA,2017,330,Sold,NA,NA,http://www.redfin.com/DC/Washington/1310-Q-St-NW-20009/unit-2/home/113863750,MRIS,DC9936103,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-20-2017,propertytype:Townhouse,USD511000,3,3.5,1824,2247,1937,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1731-S-St-SE-20020/home/10149713,MRIS,DC10033946,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-20-2017,propertytype:Townhouse,USD520000,3,1.0,960,1038,1925,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1122-Abbey-Pl-NE-20002/home/9892306,MRIS,DC10032442,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-20-2017,propertytype:Townhouse,USD400000,3,3.5,1668,1867,1953,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/718-Hilltop-Ter-SE-20019/home/10139690,MRIS,DC10030089,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-22-2017,propertytype:Single Family Residential,USD353000,4,3.0,864,5000,2003,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5341-Jay-St-NE-20019/home/21648398,MRIS,DC10035401,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD365000,3,2.0,1024,2090,1948,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3321-Dubois-Pl-SE-20019/home/10142095,MRIS,DC10024825,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-8-2017,propertytype:Townhouse,USD600000,3,1.0,1514,1150,1907,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1530-1st-St-NW-20001/home/9887241,MRIS,DC9972190,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-8-2017,propertytype:Townhouse,USD739957,3,2.5,1476,1395,1932,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1325-Trinidad-Ave-NE-20002/home/10096125,MRIS,DC10027352,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,,propertytype:Townhouse,USD792000,4,2.5,1632,1800,1900,NA,,NA,NA,http://www.redfin.com/DC/Washington/1342-F-St-NE-20002/home/9912552,,,N,Y,NA
PAST SALE,September-22-2017,propertytype:Townhouse,USD391000,4,3.0,1224,3542,1946,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5110-H-St-SE-20019/home/10135224,MRIS,DC9914692,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-25-2017,propertytype:Condo/Co-op,USD760000,3,4.0,1770,NA,2013,250,Sold,NA,NA,http://www.redfin.com/DC/Washington/1811-3rd-St-NE-20002/unit-2/home/44643416,MRIS,DC9985865,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-25-2017,propertytype:Townhouse,USD2010000,3,2.5,3040,1800,1890,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1335-Corcoran-St-NW-20009/home/9872008,MRIS,DC10003511,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-22-2017,propertytype:Single Family Residential,USD224000,4,3.0,2000,4924,1933,NA,Sold,NA,NA,http://www.redfin.com/MD/Capitol-Heights/1208-Benning-Rd-20743/home/35654100,MRIS,PG9998443,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-26-2017,propertytype:Single Family Residential,USD212500,3,1.5,1920,10586,1911,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4414-Douglas-St-NE-20019/home/10121835,MRIS,DC10029246,N,Y,"Wednesday- Sep 20, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD877000,4,3.5,2082,2371,1926,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1728-Independence-Ave-SE-20003/home/9921363,MRIS,DC9993806,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-28-2017,propertytype:Townhouse,USD310000,3,2.0,1152,1825,1935,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1726-Minnesota-Ave-SE-20020/home/10172944,MRIS,DC10027769,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD206000,3,2.0,1152,2760,1948,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2425-18th-Pl-SE-20020/home/10160129,MRIS,DC9692780,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD207000,3,1.0,1090,NA,1900,NA,,NA,NA,http://www.redfin.com/DC/Washington/19-Q-St-NW-20001/home/9888025,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD1000000,6,3.5,2394,NA,1912,NA,,NA,NA,http://www.redfin.com/DC/Washington/700-6th-St-NE-20002/home/9896640,,,N,Y,NA
PAST SALE,September-15-2017,propertytype:Townhouse,USD501000,3,2.5,1498,2336,1930,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1401-Ridge-Pl-SE-20020/home/10149106,MRIS,DC10021833,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-13-2017,propertytype:Vacant Land,USD650000,NA,NA,NA,3192,NA,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2109-M-St-NE-20002/home/10333344,MRIS,DC10059312,N,Y,"Friday- Aug 25, 2017"
PAST SALE,September-30-2017,propertytype:Townhouse,USD381500,3,1.0,1184,1891,1938,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1846-Capitol-Ave-NE-20002/home/10094326,MRIS,DC9991222,N,Y,"Thursday- Sep 28, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD660000,3,3.0,1642,NA,1916,238,Sold,NA,NA,http://www.redfin.com/DC/Washington/52-New-York-Ave-NW-20001/unit-1/home/28496524,MRIS,DC9984196,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-27-2017,propertytype:Townhouse,USD230000,3,2.0,954,2370,1946,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/553-45th-St-NE-20019/home/10122765,MRIS,DC9989393,N,Y,"Friday- Sep 22, 2017"
PAST SALE,September-5-2017,propertytype:Single Family Residential,USD2570000,5,4.5,4905,8213,1941,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4905-Rodman-St-NW-20016/home/9945541,MRIS,DC9987705,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-27-2017,propertytype:Townhouse,USD906503,4,2.0,2131,1995,1929,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1617-44th-St-NW-20007/home/9937532,MRIS,DC10011579,N,Y,"Friday- Sep 22, 2017"
PAST SALE,September-20-2017,propertytype:Single Family Residential,USD995000,4,3.0,1740,4558,1939,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4420-Windom-Pl-NW-20016/home/9949777,MRIS,DC10046678,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-14-2017,propertytype:Single Family Residential,USD1175000,5,3.5,2984,5879,1935,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3924-Macomb-St-NW-20016/home/9963605,MRIS,DC9937709,N,Y,"Sunday- Aug 27, 2017"
PAST SALE,,propertytype:Single Family Residential,USD854700,4,2.5,1625,3329,1915,NA,,NA,NA,http://www.redfin.com/DC/Washington/5234-Sherier-Pl-NW-20016/home/9942042,,,N,Y,NA
PAST SALE,September-11-2017,propertytype:Townhouse,USD636000,4,3.5,1090,1228,1931,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5514-2nd-St-NW-20011/home/10066364,MRIS,DC9980526,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-19-2017,propertytype:Condo/Co-op,USD785000,4,3.0,1556,1702,1919,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3920-Illinois-Ave-NW-20011/home/10059574,MRIS,DC9930270,N,Y,"Wednesday- Sep 06, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD830000,3,3.0,1320,NA,2016,280,Sold,NA,NA,http://www.redfin.com/DC/Washington/2703-11th-St-NW-20001/unit-3/home/110031300,MRIS,DC9916464,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-21-2017,propertytype:Single Family Residential,USD1260000,5,4.5,3533,3647,1913,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1219-Delafield-Pl-NW-20011/home/10035320,MRIS,DC10017297,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,,propertytype:Single Family Residential,USD950100,NA,1.5,1260,9922,1940,NA,,NA,NA,http://www.redfin.com/MD/Takoma-Park/7006-Westmoreland-Ave-20912/home/10974345,,,N,Y,NA
PAST SALE,September-8-2017,propertytype:Townhouse,USD415000,3,1.0,1054,1760,1927,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/606-Tuckerman-St-NW-20011/home/10055168,MRIS,DC9931845,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,,propertytype:Single Family Residential,USD1185000,3,1.0,1922,3140,1908,NA,,NA,NA,http://www.redfin.com/DC/Washington/836-Varnum-St-NW-20011/home/10041890,,,N,Y,NA
PAST SALE,September-4-2017,propertytype:Townhouse,USD960000,4,3.5,2104,2279,1923,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1416-Quincy-St-NW-20011/home/10015502,MRIS,DC10008602,N,Y,"Monday- Aug 07, 2017"
PAST SALE,September-12-2017,propertytype:Single Family Residential,USD980000,6,4.5,5100,5750,2016,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5508-N-Capitol-St-NW-20011/home/103932104,MRIS,DC9998314,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD610000,4,3.5,2272,4793,1924,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/408-Rittenhouse-St-NW-20011/home/10062177,MRIS,DC9969399,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-25-2017,propertytype:Single Family Residential,USD636000,3,2.5,1652,5000,1923,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5710-7th-St-NW-20011/home/10052427,MRIS,DC10024924,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD1195000,4,3.5,3552,5170,1922,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1610-Varnum-St-NW-20011/home/10012071,MRIS,DC10037413,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-11-2017,propertytype:Townhouse,USD494885,3,2.5,1260,1938,1950,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/717-Oneida-Pl-NW-20011/home/10179782,MRIS,DC10023208,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-15-2017,propertytype:Single Family Residential,USD640000,4,3.5,1861,4792,1938,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5604-N-Capitol-St-NW-20011/home/10068946,MRIS,DC10016972,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD385000,4,2.0,1054,1965,1928,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/6319-8th-St-NW-20011/home/10053076,MRIS,DC10048770,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,,propertytype:Townhouse,USD1465000,5,4.5,2358,2376,1907,NA,,NA,NA,http://www.redfin.com/DC/Washington/1206-Fairmont-St-NW-20009/home/10030517,,,N,Y,NA
PAST SALE,September-19-2017,propertytype:Townhouse,USD805000,4,3.5,2250,1400,1919,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/312-Taylor-St-NW-20011/home/10064840,MRIS,DC10034589,N,Y,"Wednesday- Sep 06, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD1350000,3,3.0,1945,NA,1895,278,Sold,NA,NA,http://www.redfin.com/DC/Washington/1806-9th-St-NW-20001/unit-1/home/130655849,MRIS,DC9985938,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD377000,4,2.0,1200,1034,1910,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1243-Rock-Creek-Ford-Rd-NW-20011/home/10036118,MRIS,DC9851296,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-12-2017,propertytype:Townhouse,USD308750,3,2.0,2118,4249,1925,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/Undisclosed-address-20018/home/10104325,MRIS,DC9851207,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,September-18-2017,propertytype:Townhouse,USD460000,3,2.0,1348,833,1939,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2207-Douglas-St-NE-20018/home/10104463,MRIS,DC9951770,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-20-2017,propertytype:Townhouse,USD475000,4,2.5,2002,4248,1977,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/600-Allison-St-NE-20017/home/10085594,MRIS,DC9985873,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-6-2017,propertytype:Townhouse,USD412000,3,2.0,1269,2658,1955,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5501-5th-St-NE-20011/home/10082289,MRIS,DC10021168,N,Y,"Friday- Aug 11, 2017"
PAST SALE,September-22-2017,propertytype:Single Family Residential,USD798500,3,1.5,2130,7500,1890,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1240-Lawrence-St-NE-20017/home/10090474,MRIS,DC10010666,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-28-2017,propertytype:Single Family Residential,USD540000,5,2.5,3680,4594,1935,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1813-Randolph-St-NE-20018/home/10101649,MRIS,DC9995643,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-19-2017,propertytype:Townhouse,USD1850000,4,4.0,3192,1321,1998,287,Sold,NA,NA,http://www.redfin.com/VA/Alexandria/4-Alexander-St-22314/home/11873077,MRIS,AX9836615,N,Y,"Wednesday- Sep 06, 2017"
PAST SALE,September-19-2017,propertytype:Townhouse,USD290000,3,2.5,1400,2200,1985,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1803-Valley-Ter-SE-20032/home/10162616,MRIS,DC9985431,N,Y,"Wednesday- Sep 06, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD210000,5,2.0,2384,6422,1953,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/162-Joliet-St-20032/home/10172126,MRIS,DC10045594,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Single Family Residential,USD474000,4,3.5,1490,3086,2004,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3303-7th-St-SE-20032/home/10330698,MRIS,DC10023842,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-28-2017,propertytype:Townhouse,USD294999,3,2.5,1134,1111,1977,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1204-Barnaby-Ter-SE-20032/home/10163076,MRIS,DC10000060,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,,propertytype:Townhouse,USD182920,3,1.5,1359,2454,1941,NA,,NA,NA,http://www.redfin.com/DC/Washington/4929-Sheriff-Rd-NE-20019/home/10126592,,,N,Y,NA
PAST SALE,September-20-2017,propertytype:Townhouse,USD1240000,4,3.5,2315,2275,1954,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3422-Dent-Pl-NW-20007/home/9930428,MRIS,DC9851070,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-20-2017,propertytype:Single Family Residential,USD1000000,3,3.5,3924,7500,1983,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3200-Ellicott-St-NW-20008/home/9981366,MRIS,DC10038143,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-8-2017,propertytype:Single Family Residential,USD1450000,6,3.5,3516,7780,1927,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3606-Quesada-St-NW-20015/home/9970477,MRIS,DC10005221,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-11-2017,propertytype:Townhouse,USD1600000,6,6.5,3200,2086,1985,225,Sold,NA,NA,http://www.redfin.com/DC/Washington/3629-Winfield-Ln-NW-20007/home/9932133,MRIS,DC9830188,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-8-2017,propertytype:Single Family Residential,USD950000,4,2.5,1436,4556,1940,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2908-Legation-St-NW-20015/home/9993291,MRIS,DC10014479,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-28-2017,propertytype:Single Family Residential,USD1650000,5,5.0,7039,9107,1980,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4214-Lenore-Ln-NW-20008/home/9991552,MRIS,DC9945879,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-13-2017,propertytype:Single Family Residential,USD1250000,5,3.5,2573,7500,1925,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3011-Albemarle-St-NW-20008/home/9982392,MRIS,DC9964829,N,Y,"Friday- Aug 25, 2017"
PAST SALE,September-14-2017,propertytype:Single Family Residential,USD825000,3,2.0,1744,2455,1930,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3239-Military-Rd-NW-20015/home/9980864,MRIS,DC9988587,N,Y,"Sunday- Aug 27, 2017"
PAST SALE,September-30-2017,propertytype:Single Family Residential,USD1575000,5,5.5,5279,5058,2017,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5365-29th-St-NW-20015/home/143505916,MRIS,DC10043528,N,Y,"Thursday- Sep 28, 2017"
PAST SALE,September-18-2017,propertytype:Townhouse,USD2050000,4,4.5,3932,NA,1993,869,Sold,NA,NA,http://www.redfin.com/VA/Alexandria/470-S-Union-St-22314/unit-8/home/11870903,MRIS,AX9904015,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-18-2017,propertytype:Single Family Residential,USD789770,3,2.0,1338,3565,1941,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4481-Q-St-NW-20007/home/9939635,MRIS,DC10016322,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-29-2017,propertytype:Multi-Family (2-4 Unit),USD656900,NA,NA,3440,3528,1935,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1250-Owen-Pl-NE-20002/home/10095772,MRIS,DC9894871,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-28-2017,propertytype:Townhouse,USD1410000,4,3.5,2384,1287,1985,250,Sold,NA,NA,http://www.redfin.com/DC/Washington/3510-Winfield-Ln-NW-20007/home/9931945,MRIS,DC10008852,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-29-2017,propertytype:Single Family Residential,USD1200000,4,3.5,2262,7648,1968,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5030-Garfield-St-NW-20016/home/9942305,MRIS,DC10039353,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD2395000,3,3.5,2370,NA,2008,1896,Sold,NA,NA,http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-3003/home/16898049,MRIS,AR10069458,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD1140000,3,2.5,3050,1166,1999,321,Sold,NA,NA,http://www.redfin.com/DC/Washington/5346-43rd-St-NW-20015/home/9957243,MRIS,DC9982257,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-14-2017,propertytype:Single Family Residential,USD375000,4,3.0,1564,4000,1938,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5008-B-St-SE-20019/home/10134758,MRIS,DC9931035,N,Y,"Sunday- Aug 27, 2017"
PAST SALE,September-18-2017,propertytype:Townhouse,USD505000,5,3.0,1476,1337,1933,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1657-C-St-NE-20002/home/9919736,MRIS,DC10019814,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-18-2017,propertytype:Single Family Residential,USD490000,4,3.0,2069,3850,1910,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2228-R-St-SE-20020/home/10148324,MRIS,DC10026871,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-18-2017,propertytype:Townhouse,USD309000,3,1.5,1224,1525,1989,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/113-34th-St-SE-20019/home/10141628,MRIS,DC10034153,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-25-2017,propertytype:Single Family Residential,USD360000,3,3.0,1603,4000,1948,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2301-Irving-St-SE-20020/home/10160582,MRIS,DC9853819,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD305500,3,2.0,1024,1962,1939,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1711-Fort-Davis-St-SE-20020/home/10144534,MRIS,DC9986953,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-26-2017,propertytype:Townhouse,USD378000,3,2.5,1368,2813,1977,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1423-22nd-St-SE-20020/home/10146693,MRIS,DC9963454,N,Y,"Wednesday- Sep 20, 2017"
PAST SALE,September-25-2017,propertytype:Single Family Residential,USD455000,4,3.0,1288,3234,1967,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4305-Massachusetts-Ave-SE-20019/home/10137738,MRIS,DC10036014,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-28-2017,propertytype:Single Family Residential,USD275000,3,2.0,1344,5512,1936,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4448-Alabama-Ave-SE-20019/home/10139101,MRIS,DC10008243,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-28-2017,propertytype:Townhouse,USD280000,3,3.5,1152,640,2006,174,Sold,NA,NA,http://www.redfin.com/DC/Washington/135-Danbury-St-SW-20032/home/21647364,MRIS,DC9859771,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-15-2017,propertytype:Multi-Family (2-4 Unit),USD525000,NA,NA,3060,3381,1941,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/162-36th-St-NE-20019/home/10118120,MRIS,DC10027773,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-29-2017,propertytype:Single Family Residential,USD398000,3,2.5,1120,4180,1952,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4608-Easy-Pl-SE-20019/home/10137017,MRIS,DC9993868,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-15-2017,propertytype:Townhouse,USD480000,8,4.0,1716,2513,2016,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4601-Grant-St-NE-20019/home/113716338,MRIS,DC9914752,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-14-2017,propertytype:Single Family Residential,USD319000,3,2.0,1060,2000,1921,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1017-49th-St-NE-20019/home/10126062,MRIS,DC10016131,N,Y,"Sunday- Aug 27, 2017"
PAST SALE,September-11-2017,propertytype:Single Family Residential,USD710000,4,2.5,1377,3675,1911,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2929-12th-St-NE-20017/home/10090753,MRIS,DC9899499,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-15-2017,propertytype:Single Family Residential,USD719900,4,3.0,1400,2429,1948,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3005-17th-St-NE-20018/home/10099401,MRIS,DC9952104,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-8-2017,propertytype:Townhouse,USD379999,3,2.0,600,2091,1949,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/751-Gallatin-St-NE-20017/home/10083910,MRIS,DC9974495,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-19-2017,propertytype:Townhouse,USD815000,4,1.0,1280,1618,1912,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/634-Lexington-Pl-NE-20002/home/9899080,MRIS,DC10041297,N,Y,"Wednesday- Sep 06, 2017"
PAST SALE,September-18-2017,propertytype:Townhouse,USD649500,3,3.5,1178,2834,1941,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4713-12th-St-NE-20017/home/10089816,MRIS,DC10032961,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD385000,3,2.0,1260,1472,1939,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3438-Dix-St-NE-20019/home/10117112,MRIS,DC10012232,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-22-2017,propertytype:Townhouse,USD368000,3,1.5,1120,1620,1950,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/5051-Sargent-Rd-NE-20017/home/10089326,MRIS,DC9998131,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-25-2017,propertytype:Townhouse,USD460000,3,2.5,1666,2013,1950,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/333-Oglethorpe-St-NE-20011/home/10078592,MRIS,DC10039019,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-27-2017,propertytype:Single Family Residential,USD650000,3,3.0,1662,4500,1941,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4229-19th-St-NE-20018/home/10101253,MRIS,DC9998168,N,Y,"Friday- Sep 22, 2017"
PAST SALE,September-29-2017,propertytype:Townhouse,USD570000,3,2.5,1620,3390,1937,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4402-13th-Pl-NE-20017/home/10092557,MRIS,DC9931940,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Single Family Residential,USD860000,5,5.5,2667,5943,2006,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/4125-19th-St-NE-20018/home/11743921,MRIS,DC9931148,N,Y,"Tuesday- Sep 26, 2017"
